Id,Latitude,Longitude,Zone,Franchisee
7278,40.785029,-73.949294,A,"Extenet Systems, INC. II"
7279,40.794708,-73.946328,C,"Extenet Systems, INC. II"
7280,40.799175,-73.963051,B,"Extenet Systems, INC. II"
7281,40.79604,-73.972765,B,"Extenet Systems, INC. II"
7282,40.790818,-73.976288,A,"Extenet Systems, INC. II"
7283,40.77895,-73.982091,A,"Extenet Systems, INC. II"
7284,40.772978,-73.981872,A,"Extenet Systems, INC. II"
7285,40.769248,-73.984617,A,"Extenet Systems, INC. II"
7286,40.751931,-73.982134,A,"Extenet Systems, INC. II"
7287,40.753345,-73.980834,A,"Extenet Systems, INC. II"
7288,40.718238,-74.0072,A,"Extenet Systems, INC. II"
7289,40.65216,-73.72683,B,Crown Castle NG East LLC
7290,40.719695,-74.005815,A,"Extenet Systems, INC. II"
7291,40.70821,-74.014464,A,"Extenet Systems, INC. II"
7292,40.703635,-74.011711,A,"Extenet Systems, INC. II"
7293,40.706358,-74.011286,A,"Extenet Systems, INC. II"
7294,40.709339,-74.001623,A,"Extenet Systems, INC. II"
7295,40.710267,-73.996342,A,"Extenet Systems, INC. II"
7296,40.715718,-74.001811,A,"Extenet Systems, INC. II"
7297,40.716091,-73.991757,A,"Extenet Systems, INC. II"
7298,40.721834,-73.975158,A,"Extenet Systems, INC. II"
7299,40.711301,-73.988241,A,"Extenet Systems, INC. II"
7300,40.714383,-73.98525,A,"Extenet Systems, INC. II"
7301,40.720578,-73.9815,A,"Extenet Systems, INC. II"
7302,40.7269,-73.989054,A,"Extenet Systems, INC. II"
7303,40.729258,-73.997619,A,"Extenet Systems, INC. II"
7304,40.740852,-74.007427,A,"Extenet Systems, INC. II"
7305,40.746915,-74.004569,A,"Extenet Systems, INC. II"
7306,40.756136,-73.979097,A,"Extenet Systems, INC. II"
7308,40.757344,-73.960876,A,"Extenet Systems, INC. II"
7309,40.76542,-73.954644,A,"Extenet Systems, INC. II"
7310,40.770586,-73.950886,A,"Extenet Systems, INC. II"
7311,40.784453,-73.951851,A,"Extenet Systems, INC. II"
7313,40.787086,-73.954127,A,"Extenet Systems, INC. II"
7314,40.789214,-73.954686,C,"Extenet Systems, INC. II"
7315,40.794598,-73.969832,B,"Extenet Systems, INC. II"
7316,40.789784,-73.969921,A,"Extenet Systems, INC. II"
7317,40.781868,-73.983105,A,"Extenet Systems, INC. II"
7318,40.780113,-73.976956,A,"Extenet Systems, INC. II"
7319,40.773027,-73.978121,A,"Extenet Systems, INC. II"
7320,40.760654,-73.98006,A,"Extenet Systems, INC. II"
7321,40.757108,-73.98532,A,"Extenet Systems, INC. II"
7322,40.753352,-73.996513,A,"Extenet Systems, INC. II"
7323,40.74332,-73.999758,A,"Extenet Systems, INC. II"
7324,40.740959,-74.001487,A,"Extenet Systems, INC. II"
7325,40.734992,-74.002165,A,"Extenet Systems, INC. II"
7326,40.724378,-73.990898,A,"Extenet Systems, INC. II"
7327,40.720587,-73.996894,A,"Extenet Systems, INC. II"
7328,40.719929,-73.999048,A,"Extenet Systems, INC. II"
7329,40.715853,-73.999271,A,"Extenet Systems, INC. II"
7333,40.7154,-73.977177,A,"Extenet Systems, INC. II"
7334,40.713605,-73.994622,A,"Extenet Systems, INC. II"
7335,40.768734,-73.981559,A,"Extenet Systems, INC. II"
7336,40.729899,-73.983479,A,"Extenet Systems, INC. II"
7337,40.750299,-73.986787,A,"Extenet Systems, INC. II"
7338,40.750025,-73.995193,A,"Extenet Systems, INC. II"
7353,40.752873,-73.98745,A,"Extenet Systems, INC. II"
7373,40.58264,-74.087281,B,Crown Castle NG East LLC
7374,40.523529,-74.173347,B,Crown Castle NG East LLC
7393,40.633467,-73.907832,B,Crown Castle NG East LLC
7413,40.71753,-73.996274,A,Crown Castle NG East LLC
7414,40.719649,-73.998084,A,Crown Castle NG East LLC
7415,40.720966,-73.996187,A,Crown Castle NG East LLC
7433,40.721897,-73.999885,A,Crown Castle NG East LLC
7434,40.722402,-73.997179,A,Crown Castle NG East LLC
7435,40.723873,-73.997049,A,Crown Castle NG East LLC
7436,40.726818,-73.99667,A,Crown Castle NG East LLC
7437,40.727243,-73.995137,A,Crown Castle NG East LLC
7438,40.727886,-73.993004,A,Crown Castle NG East LLC
7439,40.730169,-73.995959,A,Crown Castle NG East LLC
7440,40.729656,-73.990684,A,Crown Castle NG East LLC
7441,40.732129,-73.994429,A,Crown Castle NG East LLC
7442,40.732395,-73.991384,A,Crown Castle NG East LLC
7443,40.763671,-73.969482,A,Crown Castle NG East LLC
7444,40.766695,-73.967293,A,Crown Castle NG East LLC
7445,40.770563,-73.962218,A,Crown Castle NG East LLC
7446,40.77302,-73.962174,A,Crown Castle NG East LLC
7447,40.785211,-73.953276,A,Crown Castle NG East LLC
7448,40.789722,-73.950001,C,Crown Castle NG East LLC
7449,40.793456,-73.9453,C,Crown Castle NG East LLC
7473,40.789691,-73.819507,B,Crown Castle NG East LLC
7474,40.78461,-73.819412,B,Crown Castle NG East LLC
7475,40.786061,-73.794004,B,Crown Castle NG East LLC
7476,40.613375,-73.901322,B,Crown Castle NG East LLC
7493,40.612032,-74.070806,B,Crown Castle NG East LLC
7513,40.727551,-74.008735,A,Crown Castle NG East LLC
7514,40.729036,-74.009233,A,Crown Castle NG East LLC
7515,40.730139,-74.006971,A,Crown Castle NG East LLC
7516,40.731709,-74.005344,A,Crown Castle NG East LLC
7517,40.732532,-74.008577,A,Crown Castle NG East LLC
7518,40.734553,-74.006055,A,Crown Castle NG East LLC
7519,40.73536,-74.005008,A,Crown Castle NG East LLC
7520,40.73635,-74.00673,A,Crown Castle NG East LLC
7521,40.7382,-74.008069,A,Crown Castle NG East LLC
7522,40.758095,-73.999805,A,Crown Castle NG East LLC
7523,40.756461,-73.997921,A,Crown Castle NG East LLC
7524,40.755528,-74.001613,A,Crown Castle NG East LLC
8153,40.759106,-73.970563,A,"Extenet Systems, INC. II"
8213,40.676383,-73.924911,B,Crown Castle NG East LLC
8214,40.675548,-73.927786,B,Crown Castle NG East LLC
8215,40.675564,-73.941687,B,Crown Castle NG East LLC
8216,40.676482,-73.944242,B,Crown Castle NG East LLC
8217,40.653872,-73.901634,B,Crown Castle NG East LLC
8233,40.664872,-73.939768,B,Crown Castle NG East LLC
8234,40.654467,-73.946935,B,Crown Castle NG East LLC
8235,40.655812,-73.944948,B,Crown Castle NG East LLC
8236,40.657552,-73.945019,B,Crown Castle NG East LLC
8253,40.685196,-73.797081,B,Crown Castle NG East LLC
8254,40.686561,-73.800787,B,Crown Castle NG East LLC
8255,40.688703,-73.802948,B,Crown Castle NG East LLC
8256,40.690018,-73.806279,B,Crown Castle NG East LLC
8257,40.680331,-73.801166,B,Crown Castle NG East LLC
8258,40.684711,-73.79264,B,Crown Castle NG East LLC
8259,40.623794,-73.914131,B,Crown Castle NG East LLC
8260,40.623958,-73.925399,B,Crown Castle NG East LLC
8261,40.651345,-73.905947,B,Crown Castle NG East LLC
8262,40.650812,-73.91143,B,Crown Castle NG East LLC
8263,40.653487,-73.909984,C,Crown Castle NG East LLC
8264,40.660325,-73.947896,B,Crown Castle NG East LLC
8265,40.662004,-73.945498,B,Crown Castle NG East LLC
8266,40.652696,-73.925583,B,Crown Castle NG East LLC
8273,40.651919,-73.92921,B,Crown Castle NG East LLC
8293,40.773499,-73.785601,B,Crown Castle NG East LLC
8294,40.654614,-73.944034,B,Crown Castle NG East LLC
8295,40.664154,-73.942566,B,Crown Castle NG East LLC
8313,40.864676,-73.888914,C,Crown Castle NG East LLC
8314,40.563512,-74.139878,B,Crown Castle NG East LLC
8315,40.556496,-74.156601,B,Crown Castle NG East LLC
8333,40.678958,-73.924487,C,Crown Castle NG East LLC
8334,40.677423,-73.928151,C,Crown Castle NG East LLC
8335,40.676372,-73.908987,C,Crown Castle NG East LLC
8336,40.674858,-73.911156,C,Crown Castle NG East LLC
8337,40.678354,-73.913398,C,Crown Castle NG East LLC
8338,40.679649,-73.937339,C,Crown Castle NG East LLC
8339,40.656726,-73.903637,C,Crown Castle NG East LLC
8340,40.657602,-73.900788,C,Crown Castle NG East LLC
8341,40.745806,-73.972197,A,Crown Castle NG East LLC
8342,40.748365,-73.976357,A,Crown Castle NG East LLC
8344,40.749719,-73.970044,A,Crown Castle NG East LLC
8346,40.754699,-73.971731,A,Crown Castle NG East LLC
8347,40.753756,-73.966086,A,Crown Castle NG East LLC
8348,40.762393,-73.95713,A,Crown Castle NG East LLC
8353,40.766367,-73.956885,A,Crown Castle NG East LLC
8354,40.75657,-73.961107,A,Crown Castle NG East LLC
8355,40.671417,-73.91553,C,Crown Castle NG East LLC
8358,40.757895,-73.966203,A,Crown Castle NG East LLC
8373,40.766989,-73.95378,A,Crown Castle NG East LLC
8374,40.683931,-73.950196,C,Crown Castle NG East LLC
8375,40.682983,-73.946818,C,Crown Castle NG East LLC
8376,40.685534,-73.944278,C,Crown Castle NG East LLC
8393,40.757384,-73.978169,A,Crown Castle NG East LLC
8395,40.760442,-73.975696,A,Crown Castle NG East LLC
8396,40.760252,-73.973714,A,Crown Castle NG East LLC
8397,40.760882,-73.97131,A,Crown Castle NG East LLC
8399,40.75443,-73.996878,A,Crown Castle NG East LLC
8433,40.568486,-74.149827,B,Crown Castle NG East LLC
8434,40.567877,-74.136439,B,Crown Castle NG East LLC
8437,40.557231,-74.153051,B,Crown Castle NG East LLC
8439,40.542241,-74.217848,B,Crown Castle NG East LLC
8440,40.541719,-74.20516,B,Crown Castle NG East LLC
8442,40.539798,-74.222183,B,Crown Castle NG East LLC
8443,40.538333,-74.198102,B,Crown Castle NG East LLC
8444,40.537507,-74.222028,B,Crown Castle NG East LLC
8446,40.531619,-74.203,B,Crown Castle NG East LLC
8447,40.529576,-74.219962,B,Crown Castle NG East LLC
8448,40.528314,-74.20936,B,Crown Castle NG East LLC
8449,40.527922,-74.201157,B,Crown Castle NG East LLC
8450,40.526039,-74.217741,B,Crown Castle NG East LLC
8453,40.560651,-74.14706,B,Crown Castle NG East LLC
8473,40.676093,-73.966252,B,Crown Castle NG East LLC
8493,40.67245,-73.950338,B,Crown Castle NG East LLC
8494,40.668281,-73.977218,B,Crown Castle NG East LLC
8495,40.672231,-73.98054,B,Crown Castle NG East LLC
8496,40.675856,-73.956161,B,Crown Castle NG East LLC
8497,40.676542,-73.97414,B,Crown Castle NG East LLC
8498,40.677446,-73.959218,B,Crown Castle NG East LLC
8499,40.676344,-73.96296,B,Crown Castle NG East LLC
8500,40.678746,-73.975643,B,Crown Castle NG East LLC
8513,40.564609,-74.140111,B,Crown Castle NG East LLC
8514,40.550423,-74.198573,B,Crown Castle NG East LLC
8515,40.546883,-74.194734,B,Crown Castle NG East LLC
8516,40.545224,-74.200393,B,Crown Castle NG East LLC
8533,40.807499,-73.852312,B,Crown Castle NG East LLC
8534,40.813986,-73.820438,B,Crown Castle NG East LLC
8535,40.815469,-73.8265,B,Crown Castle NG East LLC
8536,40.812612,-73.824903,B,Crown Castle NG East LLC
8537,40.815274,-73.810749,B,Crown Castle NG East LLC
8539,40.81356,-73.806899,B,Crown Castle NG East LLC
8540,40.817247,-73.802314,B,Crown Castle NG East LLC
8543,40.595032,-74.107379,B,Crown Castle NG East LLC
8544,40.59103,-74.11075,B,Crown Castle NG East LLC
8545,40.599074,-74.136982,B,Crown Castle NG East LLC
8549,40.66341,-73.891776,C,Crown Castle NG East LLC
8550,40.659677,-73.897621,C,Crown Castle NG East LLC
8551,40.66212,-73.886714,C,Crown Castle NG East LLC
8552,40.665316,-73.884938,C,Crown Castle NG East LLC
8553,40.633842,-73.893957,B,Crown Castle NG East LLC
8554,40.637005,-73.891638,B,Crown Castle NG East LLC
8555,40.635712,-73.886456,B,Crown Castle NG East LLC
8556,40.656671,-73.918165,B,Crown Castle NG East LLC
8557,40.833089,-73.88721,C,Crown Castle NG East LLC
8558,40.660642,-73.925055,B,Crown Castle NG East LLC
8573,40.807506,-73.855816,B,Crown Castle NG East LLC
8577,40.640827,-73.896118,B,Crown Castle NG East LLC
8578,40.639801,-73.893432,B,Crown Castle NG East LLC
8579,40.656076,-73.914738,B,Crown Castle NG East LLC
8580,40.657478,-73.921321,B,Crown Castle NG East LLC
8581,40.831089,-73.880622,B,Crown Castle NG East LLC
8582,40.546385,-74.210946,B,Crown Castle NG East LLC
8583,40.541187,-74.196563,B,Crown Castle NG East LLC
8585,40.535481,-74.217794,B,Crown Castle NG East LLC
8593,40.560421,-74.158925,B,Crown Castle NG East LLC
8594,40.525376,-74.209549,B,Crown Castle NG East LLC
8595,40.538081,-74.208772,B,Crown Castle NG East LLC
8596,40.555605,-74.116409,B,Crown Castle NG East LLC
8597,40.569874,-74.130789,B,Crown Castle NG East LLC
8613,40.73542,-74.008292,A,Crown Castle NG East LLC
8614,40.83425,-73.90966,C,Crown Castle NG East LLC
8615,40.828418,-73.914019,C,Crown Castle NG East LLC
8616,40.833667,-73.91583,C,Crown Castle NG East LLC
8617,40.838026,-73.919102,C,Crown Castle NG East LLC
8618,40.845865,-73.898628,C,Crown Castle NG East LLC
8619,40.846783,-73.888427,C,Crown Castle NG East LLC
8620,40.809366,-73.909412,C,Crown Castle NG East LLC
8621,40.817608,-73.915648,C,Crown Castle NG East LLC
8622,40.820949,-73.924578,C,Crown Castle NG East LLC
8623,40.828124,-73.906055,C,Crown Castle NG East LLC
8624,40.819516,-73.896518,C,Crown Castle NG East LLC
8625,40.814991,-73.899986,C,Crown Castle NG East LLC
8626,40.800334,-73.914286,C,Crown Castle NG East LLC
8627,40.836212,-73.88413,C,Crown Castle NG East LLC
8628,40.827991,-73.898045,C,Crown Castle NG East LLC
8633,40.696784,-73.922981,C,Crown Castle NG East LLC
8634,40.698369,-73.925543,C,Crown Castle NG East LLC
8635,40.663194,-73.889876,C,Crown Castle NG East LLC
8636,40.66251,-73.898179,C,Crown Castle NG East LLC
8653,40.829952,-73.924778,C,Crown Castle NG East LLC
8673,40.769146,-73.786973,B,Crown Castle NG East LLC
8674,40.765992,-73.790091,B,Crown Castle NG East LLC
8675,40.747038,-73.777768,B,Crown Castle NG East LLC
8676,40.731851,-73.741712,B,Crown Castle NG East LLC
8694,40.699444,-73.728825,B,Crown Castle NG East LLC
8695,40.695318,-73.754519,B,Crown Castle NG East LLC
8696,40.691544,-73.753065,B,Crown Castle NG East LLC
8698,40.668987,-73.732104,B,Crown Castle NG East LLC
8699,40.674301,-73.739292,B,Crown Castle NG East LLC
8700,40.664625,-73.760633,B,Crown Castle NG East LLC
8701,40.663395,-73.746086,B,Crown Castle NG East LLC
8702,40.661164,-73.739199,B,Crown Castle NG East LLC
8713,40.817618,-73.815583,B,Crown Castle NG East LLC
8733,40.749944,-73.794744,B,Crown Castle NG East LLC
8734,40.744893,-73.791767,B,Crown Castle NG East LLC
8735,40.746763,-73.75814,B,Crown Castle NG East LLC
8736,40.733422,-73.759975,B,Crown Castle NG East LLC
8737,40.73192,-73.7255,B,Crown Castle NG East LLC
8738,40.728437,-73.724201,B,Crown Castle NG East LLC
8739,40.700818,-73.741518,B,Crown Castle NG East LLC
8740,40.689826,-73.747132,B,Crown Castle NG East LLC
8741,40.681714,-73.728187,B,Crown Castle NG East LLC
8742,40.632535,-73.949817,B,Crown Castle NG East LLC
8743,40.632788,-73.957865,B,Crown Castle NG East LLC
8753,40.632062,-73.952814,B,Crown Castle NG East LLC
8773,40.810139,-73.803087,B,Crown Castle NG East LLC
8793,40.699295,-73.923126,C,Crown Castle NG East LLC
8794,40.696743,-73.928289,C,Crown Castle NG East LLC
8795,40.664008,-73.89765,C,Crown Castle NG East LLC
8833,40.637613,-74.076173,B,Crown Castle NG East LLC
8834,40.636131,-74.082937,B,Crown Castle NG East LLC
8855,40.768631,-73.985047,A,Crown Castle NG East LLC
8856,40.76593,-73.983293,A,Crown Castle NG East LLC
8874,40.769902,-73.974396,A,Crown Castle NG East LLC
8875,40.771174,-73.977739,A,Crown Castle NG East LLC
8876,40.77253,-73.9788,A,Crown Castle NG East LLC
8877,40.782193,-73.963505,A,Crown Castle NG East LLC
8878,40.784074,-73.966544,A,Crown Castle NG East LLC
8879,40.77881,-73.966066,A,Crown Castle NG East LLC
8880,40.779464,-73.970099,A,Crown Castle NG East LLC
8881,40.780203,-73.971522,A,Crown Castle NG East LLC
8882,40.778416,-73.962806,A,Crown Castle NG East LLC
8883,40.780639,-73.961949,A,Crown Castle NG East LLC
8884,40.781758,-73.960464,A,Crown Castle NG East LLC
8885,40.784519,-73.958473,A,Crown Castle NG East LLC
8886,40.773887,-73.972001,A,Crown Castle NG East LLC
8887,40.776207,-73.976188,A,Crown Castle NG East LLC
8888,40.781528,-73.969308,A,Crown Castle NG East LLC
8893,40.780182,-73.964589,A,Crown Castle NG East LLC
8894,40.771593,-73.973399,A,Crown Castle NG East LLC
8895,40.772049,-73.976854,A,Crown Castle NG East LLC
8933,40.736446,-73.990726,A,"Extenet Systems, INC. II"
8953,40.737006,-73.990293,A,"Extenet Systems, INC. II"
8954,40.736485,-73.98929,A,"Extenet Systems, INC. II"
8955,40.735807,-73.989774,A,"Extenet Systems, INC. II"
8956,40.734786,-73.990525,A,"Extenet Systems, INC. II"
8957,40.735088,-73.991639,A,"Extenet Systems, INC. II"
8994,40.636166,-73.990816,B,Mobilitie2
9014,40.633885,-73.993414,B,Mobilitie2
9033,40.646653,-74.081459,B,Crown Castle NG East LLC
9074,40.684,-73.75129,B,Crown Castle NG East LLC
9133,40.857076,-73.843927,B,Crown Castle Solutions Corp.
9134,40.749989,-73.972242,A,Crown Castle Solutions Corp.
9135,40.768765,-73.981906,A,Crown Castle Solutions Corp.
9136,40.709112,-73.730463,B,Crown Castle Solutions Corp.
9137,40.76314,-73.978207,A,Crown Castle Solutions Corp.
9138,40.749811,-73.974101,A,Crown Castle Solutions Corp.
9139,40.752031,-73.973678,A,Crown Castle Solutions Corp.
9140,40.757034,-73.971849,A,Crown Castle Solutions Corp.
9141,40.75425,-73.976943,A,Crown Castle Solutions Corp.
9142,40.755202,-73.975391,A,Crown Castle Solutions Corp.
9154,40.537051,-74.166816,B,Crown Castle NG East LLC
9181,40.705189,-74.010081,A,Crown Castle NG East LLC
9183,40.706465,-74.009533,A,Crown Castle NG East LLC
9186,40.707168,-74.009522,A,Crown Castle NG East LLC
9187,40.705046,-74.008443,A,Crown Castle NG East LLC
9190,40.706567,-74.008422,A,Crown Castle NG East LLC
9196,40.707687,-74.008404,A,Crown Castle NG East LLC
9201,40.707665,-74.004108,A,Crown Castle NG East LLC
9202,40.710413,-74.003838,A,Crown Castle NG East LLC
9203,40.711422,-74.010064,A,Crown Castle NG East LLC
9213,40.753027,-73.987396,A,Crown Castle NG East LLC
9216,40.754301,-73.986999,A,Crown Castle NG East LLC
9217,40.754298,-73.984656,A,Crown Castle NG East LLC
9218,40.754457,-73.98296,A,Crown Castle NG East LLC
9220,40.75217,-73.981968,A,Crown Castle NG East LLC
9221,40.753438,-73.981055,A,Crown Castle NG East LLC
9222,40.704588,-74.009302,A,Crown Castle NG East LLC
9223,40.704096,-74.01166,A,Crown Castle NG East LLC
9224,40.702834,-74.011646,A,Crown Castle NG East LLC
9225,40.702219,-74.009842,A,Crown Castle NG East LLC
9233,40.539367,-74.163883,B,Crown Castle NG East LLC
9234,40.53761,-74.159997,B,Crown Castle NG East LLC
9235,40.530928,-74.158822,B,Crown Castle NG East LLC
9236,40.533134,-74.163429,B,Crown Castle NG East LLC
9237,40.535523,-74.17367,B,Crown Castle NG East LLC
9238,40.531906,-74.167577,B,Crown Castle NG East LLC
9239,40.528093,-74.164686,B,Crown Castle NG East LLC
9241,40.526511,-74.174686,B,Crown Castle NG East LLC
9242,40.533725,-74.180802,B,Crown Castle NG East LLC
9243,40.530167,-74.183314,B,Crown Castle NG East LLC
9253,40.526302,-74.180034,B,Crown Castle NG East LLC
9254,40.523094,-74.179471,B,Crown Castle NG East LLC
9255,40.521434,-74.185761,B,Crown Castle NG East LLC
9256,40.523981,-74.18642,B,Crown Castle NG East LLC
9257,40.527852,-74.188905,B,Crown Castle NG East LLC
9274,40.728446,-73.994123,A,"Extenet Systems, INC. II"
9293,40.728888,-73.995089,A,"Extenet Systems, INC. II"
9294,40.728322,-73.995706,A,"Extenet Systems, INC. II"
9295,40.727732,-73.994675,A,"Extenet Systems, INC. II"
9313,40.746026,-73.99411,A,"Extenet Systems, INC. II"
9314,40.747195,-73.993525,A,"Extenet Systems, INC. II"
9315,40.747876,-73.992753,A,"Extenet Systems, INC. II"
9316,40.748367,-73.992385,A,"Extenet Systems, INC. II"
9333,40.746646,-73.993659,A,"Extenet Systems, INC. II"
9339,40.753106,-73.981033,A,"Extenet Systems, INC. II"
9340,40.752466,-73.981502,A,"Extenet Systems, INC. II"
9353,40.752335,-73.982296,A,"Extenet Systems, INC. II"
9356,40.753068,-73.98404,A,"Extenet Systems, INC. II"
9373,40.754204,-73.980242,A,"Extenet Systems, INC. II"
9374,40.754656,-73.979906,A,"Extenet Systems, INC. II"
9375,40.755433,-73.979332,A,"Extenet Systems, INC. II"
9376,40.756632,-73.978718,A,"Extenet Systems, INC. II"
9377,40.75717,-73.978076,A,"Extenet Systems, INC. II"
9378,40.758103,-73.977642,A,"Extenet Systems, INC. II"
9379,40.75843,-73.977166,A,"Extenet Systems, INC. II"
9380,40.759187,-73.976606,A,"Extenet Systems, INC. II"
9381,40.760082,-73.975956,A,"Extenet Systems, INC. II"
9382,40.760768,-73.975699,A,"Extenet Systems, INC. II"
9383,40.760927,-73.975327,A,"Extenet Systems, INC. II"
9384,40.761693,-73.974771,A,"Extenet Systems, INC. II"
9385,40.762404,-73.974511,A,"Extenet Systems, INC. II"
9386,40.763205,-73.97429,A,"Extenet Systems, INC. II"
9387,40.76379,-73.973496,A,"Extenet Systems, INC. II"
